DBA SQL Server,晨星资讯（深圳）有限公司,2.5-3万/月
营销经理,深圳市随时付支付有限公司,1-1.5万/月
董事长外联秘书,深圳无界产业园运营管理有限公司,1.2-2万/月
高级信贷专员,华嵘投资咨询（深圳）有限公司,1.5-2万/月
律师助理 实习律师,广东嘉得信律师事务所,3-4.5千/月
信息核查员（中信银行信用卡）,深圳万乘联合投资有限公司,6-8千/月
电话销售/信贷销售,平安普惠投资咨询有限公司深圳深南营业部,0.8-1.2万/月
招聘总监,深圳前海全民通金融资本控股集团有限公司,2-2.5万/月
财务出纳,深圳市美智教育有限公司,6-8千/月
会计助理,深圳前海宏科创业投资有限公司,6-8千/月
IT运维工程师,深圳比亚迪国际融资租赁有限公司,0.8-1万/月
高级培训讲师,深圳市智尚文化科技有限公司,0.9-1.1万/月
集团办公室主任,深圳市中裕冠投资发展有限公司,4-6千/月
风险部负责人,深圳方德信基金有限公司,2-2.5万/月
仓库管理员,深圳前海三九供应链管理有限公司,4.5-6千/月
法务助理,深圳市随手科技有限公司,5-8千/月
广发银行风控专员,深圳市深巨元信用咨询有限公司,4-8千/月
出纳,深圳市汇成洋汽车服务有限公司,4-5千/月
Java高级开发工程师,深圳华云信息系统有限公司,1.5-2万/月
英语翻译,深圳市黎岸投资咨询有限公司,4.5-6千/月
运维工程师,深圳通联金融网络科技服务有限公司,4-6千/月
信用卡专员,中国平安人寿保险股份有限公司深圳分公司,0.8-1万/月
金融投资顾问,中国平安人寿保险股份有限公司深圳分公司,6-8千/月
平台运营岗（可接受实习生）,深圳市银雁金融服务有限公司,5-8千/月
全盘会计,易风融资租赁（深圳）有限公司,6-8千/月
综合经理,海南国际旅游产业融资租赁股份有限公司,6-8千/月
客服代表,深圳赫美智慧科技有限公司,4-8千/月
外账会计（有代理记账经验）,融兆国际控股（深圳）有限公司,6-8千/月
高级理财经理助理,深圳市达旭投资有限公司,0.8-1万/月
商务经理,海南新浪爱问普惠科技有限公司,7-9千/月
主播运营,深圳无界财富管理有限公司,6-8千/月
招商总监,前海汇富同泽融资租赁（深圳）有限公司,1.5-3万/月
销售精英,平安普惠投资咨询有限公司深圳龙岗营业部,0.6-1.5万/月
Java高级开发工程师,深圳通联金融网络科技服务有限公司,1.5-3万/月
行政助理,深圳市正泓融资担保有限公司,3-4.5千/月
市场助理,深圳市顺昌龙商砼服务有限公司,4.5-6千/月
知识产权顾问 底薪+高提成01,深圳市天行信息服务有限公司,0.5-1.5万/月
金融信贷销售,深圳市小小金融服务有限公司,1-1.5万/月
会计主管,传易互联（深圳）有限公司,1.2-1.5万/月
会计,深圳嘉德森投资（集团）有限公司,1-1.5万/月
电话催收专员,深圳市中安信业创业投资有限公司总部,5-8千/月
市场分析主管(J11399),上海铂涌金融信息服务有限公司,1-1.5万/月
社群运营,广东应科院投资有限公司,6-8千/月
商务拓展经理,深圳市前海润杨金融服务有限公司,1.5-2.5万/月
财务经理,深圳市卡酷奇科技有限公司,1-2万/月
锂离子电池研发工程师,深圳市富力电池有限公司,0.8-1万/月
企划经理,深圳华岸春天集团有限公司,0.8-1.5万/月
数据库工程师,深圳市恒源昊信息科技有限公司,1.2-2万/月
财务会计专员,深圳市龙骏家园企业管理咨询有限公司,4-8千/月
招商信诺诚聘高级网电专员,招商信诺人寿保险有限公司,0.8-1.2万/月
微信销售+高提成,深圳市摩天之星企业管理股份有限公司,6-8千/月
给力项目私募基金销售,中弘宇创投资管理（北京）有限公司,1-1.5万/月
客户经理（）,中信银行信用卡中心上海分中心,1-1.5万/月
高级招聘专员,深圳市前海金钥匙控股集团有限公司,5-8千/月
总账会计,深圳前海纳鑫集团有限公司,6-8千/月
市场总监,富峰金融集团有限公司,20-30万/年
急招文员/行政/人事,深圳市易多多信息咨询有限公司,4-6千/月
财经编辑,深圳市慢钱网络科技有限公司,0.6-1.2万/月
融资顾问,深圳银丰达金融服务有限公司,4-5万/月
6千元 坐班普工长白班食品厂品检员QA正式工质检QC,广州瑞万投资管理有限公司,4.5-6千/月
期货高级操盘手/交易员,深圳琥珀资本管理有限公司,1.5-2万/月
催收主管,深圳市力真信息咨询有限公司,0.8-1万/月
会所主厨（赣菜）,深圳赛信业置地投资有限公司,1.2-1.5万/月
投资实习生,上海鸿坤房地产开发有限公司,150元/天
高级理财顾问,恒天财富深圳第七分公司,2-5万/月
会计（日语必须）,深圳市永旺小额贷款有限公司,6-8万/年
电话销售顾问\高提成\周末双休\五险一金\近地铁,深圳丹晴科技有限公司,0.6-1.2万/月
财务出纳,深圳市优点智联科技有限公司,0.6-1万/月
催收专员,深圳市浩森小额贷款股份有限公司,0.5-1万/月
香港上市公司金融销售代表,傲峯国际投资咨询（深圳）有限公司,1-1.5万/月
深圳 融资租赁客户经理/项目经理,欧力士融资租赁（中国）有限公司,5-6.5千/月
资深平面设计师,深圳前海中金控股投资有限公司,0.8-1.5万/月
招聘实习助理,太平养老保险股份有限公司深圳分公司,1.5-2千/月
理财团队经理,红上诚诚（上海）商务信息咨询有限公司深圳第一分公司,1.5-2.5万/月
客户经理,易汇资本（中国）融资租赁有限公司,0.8-1万/月
融资总经理（消费金融）,深圳美美网络科技有限公司,3-4万/月
销售主管,深圳市大和锦科技有限公司,0.6-1.1万/月
保险营销员,中国平安人寿保险股份有限公司深圳分公司,0.8-1万/月
项目财务经理,深圳市卡司通展览股份有限公司,1-1.5万/月
业务助理（总监助理）,深圳安仕德资产管理有限公司,4.5-6千/月
风控合规岗,本贸科技股份有限公司,1-2万/月
前台,深圳市财汇电子科技有限公司,4.5-6千/月
国汇：无责底薪5000+提成电销,深圳市中汇投资信息咨询有限公司,1-1.5万/月
益田电话销售/均薪8K/,深圳市智瑞通科技有限公司,4-8千/月
电解铜销售经理,深圳市中瑞控股集团有限公司,1-1.5万/月
车公庙电话销售专员保底5K,深圳市凌宜科技有限公司,6-8千/月
总经理助理,深圳市新狮峰投资有限公司,1.5-2万/月
虚以待位，健身教练逆袭自我,深圳市哌森健身训练有限公司,0.8-1万/月
全盘会计,深圳前海惠德金融信息服务有限公司,0.5-1万/月
期货招商/销售,深圳市三次方投资咨询有限公司,0.5-2万/月
金融贷款业务员,深圳市融商所信息咨询有限公司,1.5-7.5万/月
福田：电话销售/准客户/底薪3630,深圳市凌宜科技有限公司,6-8千/月
销售代表（双休/行业优企/可全职实习）,深圳市中合银融资担保有限公司,0.8-1万/月
物流调度,深圳市三合实业发展有限公司,5-7千/月
三餐包吃六险一金月8K销售代表,广州市卡思投资有限公司,6-8千/月
无责底薪3500月8K电话销售客服,广州融创商务服务有限公司,6-8千/月
贷款销售经理/提供客户资源/做五休二,上海房金所金融信息服务有限公司浦西分公司,1.5-2.5万/月
零基础免费培训外汇交易员,深圳云汇科技研发有限公司,5-8千/月
保险代理人（优才）,中国平安人寿保险股份有限公司深圳分公司,1.5-2万/月
ABS业务承揽（高级经理/总监）,和信（天津）国际商业保理有限公司,30-50万/年
前台文员,深圳潜丰投资控股集团有限公司,3-4.5千/月
电销团队长,深圳市骏金盛世信息咨询有限公司,3-4.5千/月
总经理执行秘书,深圳市韦普柯科技有限公司,1-1.5万/月
合伙人（综合年薪30万以上）,深圳纵横集团有限公司,3-15万/月
Java高级开发工程师,恒创控股集团有限公司,1.5-2万/月
专注金融类猎头顾问,深圳市金翰信息科技有限公司,1-1.5万/月
交易员/操盘手（有无经验均可）,深圳市中创荣投资有限公司,0.8-1万/月
终端销售,深圳市微碧半导体有限公司,0.8-1万/月
金融产品销售（无责任底薪4-6K),深圳市弘熙实业有限公司,1-1.5万/月
行政司机,百德国际有限公司,6-8千/月
会计全盘账,深圳市柚橙科技有限公司,5.5-6.5千/月
POS机合伙人+看清楚在投,深圳市汇鑫通联科技有限公司,2.5-3万/月
交易员/操盘手,上海邑通投资咨询有限公司,0.6-2万/月
综合行政主管,深圳市博衍管理咨询有限责任公司,0.8-1万/月
基金经理,深圳市前海旭日基金管理有限公司,1.5-5万/月
金融产品销售（高佣金+双休）,深圳市达旭投资有限公司,6-8千/月
出纳,铭广控股(深圳)有限公司,4-6千/月
高级项目经理,大华会计师事务所（特殊普通合伙）深圳分所,2-2.5万/月
高级数据库管理员,即有集团,1.2-2万/月
财务经理,深圳盛源通股权投资基金管理有限公司,5-7千/月
出纳/五险一金/双休/地王大厦/下午茶,深圳一点盐光科技有限公司,4-6千/月
幼教代理商渠道经理,深圳市聚隆达基金管理有限公司,15-20万/年
IT系统工程师,深圳市泰铼科技有限公司,1.5-2.5万/月
